Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
150 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	12	0	0	68.5	6/62	1/151	3	21/46/64	0.123	0 00:00:06	45MB 	0.9987048043206997
151 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	12	0	0	68.5	5/62	2/152	3	22/47/66	0.106	0 00:00:06	56MB 	0.9994893275452491
152 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	12	0	0	68.5	7/55	3/153	1	15/46/67	0.107	0 00:00:05	66MB 	0.9969682036112258
153 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	14	2	0	68.5	0/64	0/154	2	25/48/66	0.109	0 00:00:05	78MB 	0.9998157966856039
154 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	13	1	2	68.5	0/52	0/155	2	20/48/66	0.113	0 00:00:05	90MB 	0.9996104379872369
155 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	14	1	0	68.5	0/65	0/156	1	18/47/66	0.113	0 00:00:05	101MB 	0.9998242074999889
156 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	2	0	68.9	0/57	0/157	3	22/47/66	0.112	0 00:00:05	113MB 	0.9944041587678106
157 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	1	68.9	0/62	0/158	2	17/48/67	0.123	0 00:00:05	124MB 	0.9959312741851487
158 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	1	0	69.4	0/52	0/159	2	27/49/66	0.119	0 00:00:05	41MB 	0.9996503332436029
159 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	1	69.4	5/60	1/160	6	24/50/68	0.118	0 00:00:05	53MB 	0.9997977239320329
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
160 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	0	69.4	5/44	1/161	4	29/50/70	0.116	0 00:00:05	65MB 	0.9997753806988328
161 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	14	0	1	69.4	6/49	3/162	3	22/51/68	0.115	0 00:00:04	76MB 	0.9994274054981894
162 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	2	0	69.9	0/39	0/163	3	18/49/69	0.123	0 00:00:04	87MB 	0.9993381121249573
163 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	1	69.9	5/57	1/164	2	20/49/68	0.124	0 00:00:04	98MB 	0.9996306076802063
164 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	1	0	70.3	0/62	0/165	2	21/50/69	0.122	0 00:00:04	110MB 	0.9996458665704384
165 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	1	2	70.3	0/50	0/166	2	19/51/68	0.121	0 00:00:04	122MB 	0.9987339870430993
166 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	0	70.3	7/47	1/167	6	22/50/69	0.121	0 00:00:04	42MB 	0.999863541991224
167 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	0	70.3	7/64	2/168	2	19/49/69	0.121	0 00:00:04	54MB 	0.9983411249316895
168 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	0	70.3	5/68	3/169	1	24/52/70	0.120	0 00:00:04	65MB 	0.9958596018701158
169 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	1	0	70.8	5/42	1/170	4	23/50/71	0.119	0 00:00:04	77MB 	0.9915245526487461
170 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	1	70.8	7/66	2/171	4	26/52/72	0.116	0 00:00:04	89MB 	0.9957074076961997
171 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	14	0	1	70.8	5/43	3/172	3	20/49/73	0.119	0 00:00:03	102MB 	0.9997248456836872
172 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	1	0	70.8	0/62	0/173	3	20/51/73	0.119	0 00:00:03	113MB 	0.9930461917440716
173 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	2	1	71.3	0/56	0/174	3	18/50/75	0.127	0 00:00:03	126MB 	0.9994835470455002
174 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	1	1	71.7	0/54	0/175	4	17/51/77	0.128	0 00:00:03	48MB 	0.998856309184792
175 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	0	0	72.2	0/54	0/176	1	20/51/77	0.124	0 00:00:03	60MB 	0.9958583253111264
176 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	1	72.2	6/67	3/177	2	21/55/79	0.122	0 00:00:03	74MB 	0.9993910655889471
177 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	1	0	72.7	0/50	0/178	3	22/56/79	0.132	0 00:00:03	86MB 	0.9979946852737682
178 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	1	2	72.7	0/46	0/179	2	10/53/77	0.127	0 00:00:03	99MB 	0.9990214671275733
179 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	17	2	0	73.7	0/39	0/180	4	17/50/76	0.125	0 00:00:03	112MB 	0.9990847311858498
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
180 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	0	1	74.2	0/76	0/181	1	22/53/77	0.109	0 00:00:02	124MB 	0.9969794179428306
181 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	16	0	0	74.7	0/57	0/182	2	17/53/76	0.133	0 00:00:02	52MB 	0.9998994797787119
182 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	1	74.7	5/71	1/183	4	14/52/77	0.121	0 00:00:02	64MB 	0.9932705179049129
183 	    39368	1.0000	1.0000	    39368	1.0000	1.0000	0	0	15	0	0	74.7	5/72	2/184	1	17/54/76	0.126	0 00:00:02	76MB 	0.9984268735768312
184 	    51765	1.0000	1.0000	    51765	1.0000	1.0000	0	0	15	0	0	74.7	7/45	3/185	1	14/52/77	0.133	0 00:00:02	89MB 	0.9997437859918031
185 	    52097	1.0000	1.0000	    51924	1.0000	1.0000	0	0	15	0	0	74.7	5/54	4/186	2	14/53/78	0.129	0 00:00:02	101MB 	0.9992843074970545
186 	    52208	1.0000	1.0000	    51924	1.0000	1.0000	0	0	15	0	0	74.7	5/46	5/187	3	14/50/78	0.123	0 00:00:02	114MB 	0.9953596871314458
187 	    52618	1.0000	1.0000	    52616	1.0000	1.0000	0	0	17	2	0	75.7	0/80	0/188	2	14/51/77	0.133	0 00:00:02	45MB 	0.9989448063317716
188 	    52860	1.0000	1.0000	    52749	1.0000	1.0000	0	0	15	0	2	75.7	5/74	7/189	6	16/52/71	0.114	0 00:00:01	59MB 	0.9890089476665117
189 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	14	1	2	75.7	0/64	0/190	2	23/53/73	0.131	0 00:00:01	72MB 	0.9993976958931147
190 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	15	1	0	75.7	0/66	0/191	2	11/51/70	0.119	0 00:00:01	84MB 	0.9997073657732835
191 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	15	0	0	75.7	5/78	1/192	3	26/52/70	0.118	0 00:00:01	97MB 	0.9992518697389998
192 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	17	2	0	76.7	0/63	0/193	0	14/50/69	0.120	0 00:00:01	110MB 	0.9993451705049325
193 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	15	0	2	76.7	0/83	0/194	0	21/51/69	0.123	0 00:00:01	43MB 	0.9998095822832265
194 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	14	0	1	76.7	5/84	1/195	3	14/52/70	0.116	0 00:00:01	57MB 	0.9993079267686946
195 	    53092	1.0000	1.0000	    53000	1.0000	1.0000	0	0	14	1	1	76.7	0/78	0/196	2	11/54/72	0.126	0 00:00:01	69MB 	0.9998307194837529
196 	    54747	1.0000	1.0000	    53000	1.0000	1.0000	0	0	16	2	0	77.2	0/53	0/197	2	16/53/72	0.128	0 00:00:00	81MB 	0.9998885520899004
197 	    55292	1.0000	1.0000	    53000	1.0000	1.0000	0	0	14	0	2	77.2	6/76	2/198	1	22/52/72	0.126	0 00:00:00	94MB 	0.9997702852318059
198 	    55505	1.0000	1.0000	    53000	1.0000	1.0000	0	0	14	1	1	77.2	0/79	0/199	0	17/53/71	0.121	0 00:00:00	105MB 	0.9998210925752712
199 	    55665	1.0000	1.0000	    53000	1.0000	1.0000	0	0	14	0	0	77.2	5/65	1/200	3	18/52/73	0.122	0 00:00:00	42MB 	0.9993680223284731
